Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Week,Month,Day,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y
3,93,41.932094,-87.700117,8,3,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,97,41.916265,-87.800515,8,2,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,97,41.916265,-87.800515,8,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,98,41.846075,-87.716277,9,9,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,98,41.846075,-87.716277,9,2,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,104,41.682587,-87.707973,9,4,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,104,41.682587,-87.707973,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,116,41.963976,-87.69181,9,13,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,116,41.963976,-87.69181,9,12,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,2,41.964242,-87.757639,8,8,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,2,41.964242,-87.757639,8,10,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,7,42.008314,-87.777921,9,46,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,7,42.008314,-87.777921,9,21,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,7,42.008314,-87.777921,9,14,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
1,7,42.008314,-87.777921,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,10,41.991429,-87.747113,8,16,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,10,41.991429,-87.747113,8,3,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,34,41.868142,-87.696269,9,6,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,34,41.868142,-87.696269,9,4,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
4,34,41.868142,-87.696269,9,2,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,16,42.010412,-87.66214,8,2,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,21,41.89923,-87.716788,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,90,41.94016,-87.794896,9,15,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,90,41.94016,-87.794896,9,3,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
4,90,41.94016,-87.794896,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
6,90,41.94016,-87.794896,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,15,41.960616,-87.777189,9,4,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,15,41.960616,-87.777189,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,73,41.704336,-87.703736,8,3,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,28,41.911824,-87.726737,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,42,41.801179,-87.679447,8,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,45,41.778297,-87.752411,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,46,41.77166,-87.703047,8,22,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,46,41.77166,-87.703047,8,14,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,48,41.768388,-87.678649,8,4,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,52,41.773215,-87.60088,8,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,53,41.822536,-87.666343,9,4,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,53,41.822536,-87.666343,9,6,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,59,41.754676,-87.612922,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,62,41.754292,-87.590773,9,4,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
1,62,41.754292,-87.590773,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,81,41.798697,-87.736812,8,5,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,101,41.776156,-87.778927,9,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,44,41.82561,-87.726549,9,3,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,82,41.673408,-87.599862,5,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,82,41.673408,-87.599862,5,4,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
1,82,41.673408,-87.599862,5,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,83,41.704572,-87.565666,8,3,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,83,41.704572,-87.565666,8,1,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,8,41.992478,-87.862995,8,18,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,8,41.992478,-87.862995,8,50,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
3,8,41.992478,-87.862995,8,6,0,26,6,26,86,69,78, 7,60,-99,0,13,0.00,-99,29.85,6.4,4,8.2,86,72,79,61,67,0,14,0.00,29.20,29.83,6.4,4,8.0
2,86,41.726465,-87.585413,5,7,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,111,41.740641,-87.546587,5,1,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
3,111,41.740641,-87.546587,5,3,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,112,41.680946,-87.535198,8,1,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
3,112,41.680946,-87.535198,8,3,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
3,78,41.750498,-87.605294,5,1,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,117,41.659112,-87.538693,8,2,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,45,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,5,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,36,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,134,41.974689,-87.890615,9,50,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
3,134,41.974689,-87.890615,9,17,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
3,134,41.974689,-87.890615,9,8,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
3,134,41.974689,-87.890615,9,11,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
1,134,41.974689,-87.890615,9,3,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
1,134,41.974689,-87.890615,9,3,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,135,41.957799,-87.930995,5,7,0,27,6,29,77,63,70,-1,54,61,0, 5,0.00,28.89,29.60,12.2,30,12.7,78,65,72,54,61,0, 7,0.00,28.95,29.59,13.4,30,14.1
2,1,41.95469,-87.800991,9,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,1,41.95469,-87.800991,9,12,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
1,1,41.95469,-87.800991,9,1,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,33,41.891118,-87.654491,8,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,33,41.891118,-87.654491,8,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
1,33,41.891118,-87.654491,8,1,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,35,41.867108,-87.654224,8,49,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,35,41.867108,-87.654224,8,18,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
1,35,41.867108,-87.654224,8,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,36,41.896282,-87.655232,8,2,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,36,41.896282,-87.655232,8,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,39,41.921965,-87.632085,8,11,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,39,41.921965,-87.632085,8,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,39,41.921965,-87.632085,8,1,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,39,41.921965,-87.632085,8,2,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,71,41.720848,-87.666014,9,9,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,94,42.01743,-87.687769,8,6,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,94,42.01743,-87.687769,8,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
1,94,42.01743,-87.687769,8,1,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,105,41.732984,-87.649642,8,6,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,105,41.732984,-87.649642,8,2,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,9,41.944869,-87.832763,8,5,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,9,41.944869,-87.832763,8,10,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,14,42.011601,-87.811506,8,6,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,14,42.011601,-87.811506,8,16,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,20,41.986921,-87.689778,9,14,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,20,41.986921,-87.689778,9,7,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,22,41.801498,-87.763416,9,7,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,22,41.801498,-87.763416,9,2,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,67,41.723195,-87.64997,5,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,68,41.868077,-87.666901,9,7,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,68,41.868077,-87.666901,9,8,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,85,41.662014,-87.724608,8,2,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,85,41.662014,-87.724608,8,8,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
1,85,41.662014,-87.724608,8,2,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,91,41.878114,-87.629798,3,1,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,93,41.932094,-87.700117,8,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,93,41.932094,-87.700117,8,1,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,97,41.916265,-87.800515,8,2,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
6,97,41.916265,-87.800515,8,1,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,98,41.846075,-87.716277,9,4,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,98,41.846075,-87.716277,9,1,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,104,41.682587,-87.707973,9,5,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,104,41.682587,-87.707973,9,6,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,114,41.948167,-87.730698,8,7,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
1,114,41.948167,-87.730698,8,1,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,116,41.963976,-87.69181,9,10,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
1,116,41.963976,-87.69181,9,3,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
3,2,41.964242,-87.757639,8,13,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
2,7,42.008314,-87.777921,9,2,0,28,7,6,86,60,73, 1,54,62,0, 8,0.00,29.14,29.86,7.5,31,7.8,85,63,74,54,63,0, 9,0.00,29.20,29.84,4.2,30,5.5
