Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Week,test_geo,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2011-08-05,2,61,41.803423,-87.642984,8,2,0,31,"(41.803423,-87.642984)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,61,41.803423,-87.642984,8,3,0,31,"(41.803423,-87.642984)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,81,41.798697,-87.736812,8,8,0,31,"(41.798697,-87.736812)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,81,41.798697,-87.736812,8,2,0,31,"(41.798697,-87.736812)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,81,41.798697,-87.736812,8,7,0,31,"(41.798697,-87.736812)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,101,41.776156,-87.778927,9,2,0,31,"(41.776156,-87.778927)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,44,41.82561,-87.726549,9,9,0,31,"(41.82561,-87.726549)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,44,41.82561,-87.726549,9,11,0,31,"(41.82561,-87.726549)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,82,41.673408,-87.599862,5,1,0,31,"(41.673408,-87.599862)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,86,41.726465,-87.585413,5,5,0,31,"(41.726465,-87.585413)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,86,41.726465,-87.585413,5,6,0,31,"(41.726465,-87.585413)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,86,41.726465,-87.585413,5,5,0,31,"(41.726465,-87.585413)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,111,41.740641,-87.546587,5,4,0,31,"(41.740641,-87.546587)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,111,41.740641,-87.546587,5,2,0,31,"(41.740641,-87.546587)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,112,41.680946,-87.535198,8,1,0,31,"(41.680946,-87.535198)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,112,41.680946,-87.535198,8,1,0,31,"(41.680946,-87.535198)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,6,112,41.680946,-87.535198,8,1,0,31,"(41.680946,-87.535198)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,83,41.704572,-87.565666,8,14,0,31,"(41.704572,-87.565666)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,83,41.704572,-87.565666,8,6,0,31,"(41.704572,-87.565666)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,83,41.704572,-87.565666,8,6,0,31,"(41.704572,-87.565666)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,4,83,41.704572,-87.565666,8,2,0,31,"(41.704572,-87.565666)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,78,41.750498,-87.605294,5,1,0,31,"(41.750498,-87.605294)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,78,41.750498,-87.605294,5,2,0,31,"(41.750498,-87.605294)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,117,41.659112,-87.538693,8,5,0,31,"(41.659112,-87.538693)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,117,41.659112,-87.538693,8,2,0,31,"(41.659112,-87.538693)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,117,41.659112,-87.538693,8,4,0,31,"(41.659112,-87.538693)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,118,41.925198,-87.746381,8,21,0,31,"(41.925198,-87.746381)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,118,41.925198,-87.746381,8,4,0,31,"(41.925198,-87.746381)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,118,41.925198,-87.746381,8,5,0,31,"(41.925198,-87.746381)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,121,41.743402,-87.731435,8,13,0,31,"(41.743402,-87.731435)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,123,41.728495,-87.600963,5,28,0,31,"(41.728495,-87.600963)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,123,41.728495,-87.600963,5,10,0,31,"(41.728495,-87.600963)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,120,41.947227,-87.671457,9,3,0,31,"(41.947227,-87.671457)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,122,41.793818,-87.654234,5,25,0,31,"(41.793818,-87.654234)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,122,41.793818,-87.654234,5,3,0,31,"(41.793818,-87.654234)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,122,41.793818,-87.654234,5,8,0,31,"(41.793818,-87.654234)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,126,41.904194,-87.756155,9,9,0,31,"(41.904194,-87.756155)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,2,128,41.912563,-87.668055,9,2,0,31,"(41.912563,-87.668055)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,3,25,41.763733,-87.742302,8,1,0,31,"(41.763733,-87.742302)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,1,25,41.763733,-87.742302,8,2,0,31,"(41.763733,-87.742302)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-05,6,130,41.776428,-87.627096,8,1,0,31,"(41.776428,-87.627096)",2,84,70,77.0,,68,71.0,0.0,12.0,0,,29.26,29.91,5.2,7,6.0
2011-08-12,2,33,41.891118,-87.654491,8,2,0,32,"(41.891118,-87.654491)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,33,41.891118,-87.654491,8,1,0,32,"(41.891118,-87.654491)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,35,41.867108,-87.654224,8,3,0,32,"(41.867108,-87.654224)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,35,41.867108,-87.654224,8,3,0,32,"(41.867108,-87.654224)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,36,41.896282,-87.655232,8,2,0,32,"(41.896282,-87.655232)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,39,41.921965,-87.632085,8,2,0,32,"(41.921965,-87.632085)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,39,41.921965,-87.632085,8,1,0,32,"(41.921965,-87.632085)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,39,41.921965,-87.632085,8,5,0,32,"(41.921965,-87.632085)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,71,41.720848,-87.666014,9,14,0,32,"(41.720848,-87.666014)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,71,41.720848,-87.666014,9,5,0,32,"(41.720848,-87.666014)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,71,41.720848,-87.666014,9,4,0,32,"(41.720848,-87.666014)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,105,41.732984,-87.649642,8,1,0,32,"(41.732984,-87.649642)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,22,41.801498,-87.763416,9,28,0,32,"(41.801498,-87.763416)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,22,41.801498,-87.763416,9,4,0,32,"(41.801498,-87.763416)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,22,41.801498,-87.763416,9,6,0,32,"(41.801498,-87.763416)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,23,41.906638,-87.701431,9,2,0,32,"(41.906638,-87.701431)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,67,41.723195,-87.64997,5,11,0,32,"(41.723195,-87.64997)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,67,41.723195,-87.64997,5,5,0,32,"(41.723195,-87.64997)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,68,41.868077,-87.666901,9,1,0,32,"(41.868077,-87.666901)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,68,41.868077,-87.666901,9,1,0,32,"(41.868077,-87.666901)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,68,41.868077,-87.666901,9,6,0,32,"(41.868077,-87.666901)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,91,41.878114,-87.629798,3,4,0,32,"(41.878114,-87.629798)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,93,41.932094,-87.700117,8,2,0,32,"(41.932094,-87.700117)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,93,41.932094,-87.700117,8,1,0,32,"(41.932094,-87.700117)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,98,41.846075,-87.716277,9,1,0,32,"(41.846075,-87.716277)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,98,41.846075,-87.716277,9,2,0,32,"(41.846075,-87.716277)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,21,41.89923,-87.716788,9,1,0,32,"(41.89923,-87.716788)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,6,21,41.89923,-87.716788,9,1,0,32,"(41.89923,-87.716788)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,106,41.903002,-87.688267,8,2,0,32,"(41.903002,-87.688267)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,106,41.903002,-87.688267,8,2,0,32,"(41.903002,-87.688267)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,106,41.903002,-87.688267,8,1,0,32,"(41.903002,-87.688267)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,73,41.704336,-87.703736,8,4,1,32,"(41.704336,-87.703736)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,28,41.911824,-87.726737,9,1,0,32,"(41.911824,-87.726737)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,42,41.801179,-87.679447,8,1,0,32,"(41.801179,-87.679447)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,43,41.800737,-87.71188,8,2,0,32,"(41.800737,-87.71188)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,45,41.778297,-87.752411,9,5,0,32,"(41.778297,-87.752411)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,45,41.778297,-87.752411,9,2,0,32,"(41.778297,-87.752411)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,46,41.77166,-87.703047,8,2,0,32,"(41.77166,-87.703047)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,6,46,41.77166,-87.703047,8,1,0,32,"(41.77166,-87.703047)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,48,41.768388,-87.678649,8,1,0,32,"(41.768388,-87.678649)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,52,41.773215,-87.60088,8,4,0,32,"(41.773215,-87.60088)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,52,41.773215,-87.60088,8,7,0,32,"(41.773215,-87.60088)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,52,41.773215,-87.60088,8,1,0,32,"(41.773215,-87.60088)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,53,41.822536,-87.666343,9,2,0,32,"(41.822536,-87.666343)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,53,41.822536,-87.666343,9,1,0,32,"(41.822536,-87.666343)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,56,41.778748,-87.586427,8,2,0,32,"(41.778748,-87.586427)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,58,41.766202,-87.562889,9,1,0,32,"(41.766202,-87.562889)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,60,41.821582,-87.627796,9,1,1,32,"(41.821582,-87.627796)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,62,41.754292,-87.590773,9,1,0,32,"(41.754292,-87.590773)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,81,41.798697,-87.736812,8,29,0,32,"(41.798697,-87.736812)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,81,41.798697,-87.736812,8,11,0,32,"(41.798697,-87.736812)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,81,41.798697,-87.736812,8,10,0,32,"(41.798697,-87.736812)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,6,81,41.798697,-87.736812,8,1,0,32,"(41.798697,-87.736812)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,44,41.82561,-87.726549,9,8,0,32,"(41.82561,-87.726549)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,82,41.673408,-87.599862,5,39,1,32,"(41.673408,-87.599862)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,82,41.673408,-87.599862,5,16,0,32,"(41.673408,-87.599862)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,82,41.673408,-87.599862,5,6,0,32,"(41.673408,-87.599862)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,82,41.673408,-87.599862,5,4,0,32,"(41.673408,-87.599862)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,86,41.726465,-87.585413,5,11,0,32,"(41.726465,-87.585413)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,86,41.726465,-87.585413,5,4,0,32,"(41.726465,-87.585413)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,6,86,41.726465,-87.585413,5,1,0,32,"(41.726465,-87.585413)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,109,41.678618,-87.559308,5,10,0,32,"(41.678618,-87.559308)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,109,41.678618,-87.559308,5,3,0,32,"(41.678618,-87.559308)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,6,109,41.678618,-87.559308,5,2,0,32,"(41.678618,-87.559308)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,111,41.740641,-87.546587,5,4,0,32,"(41.740641,-87.546587)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,111,41.740641,-87.546587,5,1,0,32,"(41.740641,-87.546587)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,6,112,41.680946,-87.535198,8,3,0,32,"(41.680946,-87.535198)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,83,41.704572,-87.565666,8,5,0,32,"(41.704572,-87.565666)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,83,41.704572,-87.565666,8,3,0,32,"(41.704572,-87.565666)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,83,41.704572,-87.565666,8,2,0,32,"(41.704572,-87.565666)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,76,41.733643,-87.55551,8,2,0,32,"(41.733643,-87.55551)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,78,41.750498,-87.605294,5,2,0,32,"(41.750498,-87.605294)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,117,41.659112,-87.538693,8,1,0,32,"(41.659112,-87.538693)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,118,41.925198,-87.746381,8,15,0,32,"(41.925198,-87.746381)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,118,41.925198,-87.746381,8,11,0,32,"(41.925198,-87.746381)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,121,41.743402,-87.731435,8,1,0,32,"(41.743402,-87.731435)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,123,41.728495,-87.600963,5,7,0,32,"(41.728495,-87.600963)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,123,41.728495,-87.600963,5,3,0,32,"(41.728495,-87.600963)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,120,41.947227,-87.671457,9,1,0,32,"(41.947227,-87.671457)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,122,41.793818,-87.654234,5,12,0,32,"(41.793818,-87.654234)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,122,41.793818,-87.654234,5,3,0,32,"(41.793818,-87.654234)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,122,41.793818,-87.654234,5,2,0,32,"(41.793818,-87.654234)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,126,41.904194,-87.756155,9,5,0,32,"(41.904194,-87.756155)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,126,41.904194,-87.756155,9,9,0,32,"(41.904194,-87.756155)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,128,41.912563,-87.668055,9,5,0,32,"(41.912563,-87.668055)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,128,41.912563,-87.668055,9,1,0,32,"(41.912563,-87.668055)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,2,130,41.776428,-87.627096,8,7,0,32,"(41.776428,-87.627096)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,3,130,41.776428,-87.627096,8,1,0,32,"(41.776428,-87.627096)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,1,130,41.776428,-87.627096,8,4,0,32,"(41.776428,-87.627096)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-12,6,130,41.776428,-87.627096,8,1,0,32,"(41.776428,-87.627096)",2,82,65,74.0,,57,64.0,0.0,,0,0.0,29.28,29.93,8.2,19,8.4
2011-08-26,2,33,41.891118,-87.654491,8,5,0,34,"(41.891118,-87.654491)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,2,35,41.867108,-87.654224,8,2,0,34,"(41.867108,-87.654224)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,3,35,41.867108,-87.654224,8,1,0,34,"(41.867108,-87.654224)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,2,36,41.896282,-87.655232,8,7,0,34,"(41.896282,-87.655232)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,6,39,41.921965,-87.632085,8,1,0,34,"(41.921965,-87.632085)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,2,71,41.720848,-87.666014,9,15,0,34,"(41.720848,-87.666014)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,3,71,41.720848,-87.666014,9,1,0,34,"(41.720848,-87.666014)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,6,71,41.720848,-87.666014,9,1,0,34,"(41.720848,-87.666014)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,2,105,41.732984,-87.649642,8,4,0,34,"(41.732984,-87.649642)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,3,105,41.732984,-87.649642,8,1,0,34,"(41.732984,-87.649642)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,2,22,41.801498,-87.763416,9,9,0,34,"(41.801498,-87.763416)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,1,22,41.801498,-87.763416,9,5,0,34,"(41.801498,-87.763416)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,2,23,41.906638,-87.701431,9,3,0,34,"(41.906638,-87.701431)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,2,67,41.723195,-87.64997,5,1,0,34,"(41.723195,-87.64997)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,2,68,41.868077,-87.666901,9,3,0,34,"(41.868077,-87.666901)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,3,68,41.868077,-87.666901,9,2,0,34,"(41.868077,-87.666901)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,1,68,41.868077,-87.666901,9,4,0,34,"(41.868077,-87.666901)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,6,68,41.868077,-87.666901,9,1,0,34,"(41.868077,-87.666901)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,3,85,41.662014,-87.724608,8,1,0,34,"(41.662014,-87.724608)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,1,85,41.662014,-87.724608,8,1,0,34,"(41.662014,-87.724608)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,2,91,41.878114,-87.629798,3,2,0,34,"(41.878114,-87.629798)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
2011-08-26,3,91,41.878114,-87.629798,3,1,0,34,"(41.878114,-87.629798)",2,83,61,72.0,,58,64.0,0.0,,0,0.0,29.32,29.97,1.2,20,3.4
